evidence_label,pair_id,sample_id,reference_id,genuine,baseline_score,aligned_score,baseline_prediction,aligned_prediction,baseline_raw_cosine,aligned_raw_cosine,ablation_deployed_bbox_score,ablation_deployed_aligned_score,v1_confounded_bbox_score,v1_confounded_aligned_score
REAL DATA,35142,3801,2422,False,0.09937,0.08452,False,False,0.01878,0.04772,0.12891,0.02457,-0.06668,0.15819
REAL DATA,35143,3503,2422,False,0.17273,0.02457,False,False,0.0631,-0.03562,0.02457,-0.159,0.15819,0.00946
REAL DATA,35144,994,2422,False,0.14358,0.28639,False,False,0.0449,0.2033,0.15819,0.02457,0.02457,0.2016
REAL DATA,35145,240,2422,False,0.25845,0.12891,False,False,0.12582,-0.04186,0.15819,-0.03612,-0.03612,0.28639
REAL DATA,35146,2519,2422,False,0.2016,0.1872,False,False,0.24014,0.17275,0.32765,0.08452,0.2016,0.17273
REAL DATA,35147,1620,2422,False,0.03963,-0.03612,False,False,0.13346,0.01623,0.1872,-0.05138,-0.00569,0.15819
REAL DATA,35148,4306,2422,False,-0.12814,-0.2,False,False,-0.03508,-0.25756,-0.2,-0.06668,-0.159,-0.02088
REAL DATA,35149,4182,2422,False,0.21593,0.28639,False,False,0.06368,0.12723,0.11417,0.05464,0.17273,-0.14356
REAL DATA,35150,2103,2422,False,-0.11274,-0.00569,False,False,0.01485,0.04793,-0.17444,0.11417,-0.2,0.32765
REAL DATA,35151,4905,2422,False,0.14358,-0.2,False,False,0.00586,-0.16743,-0.02088,-0.05138,-0.08201,-0.05138
REAL DATA,35152,2049,2422,False,-0.00569,0.23018,False,False,-0.10948,0.03797,-0.159,0.09937,0.09937,-0.08201
REAL DATA,35153,4747,2422,False,0.09937,0.05464,False,False,0.13655,0.05795,0.31398,0.06961,0.09937,0.14358
REAL DATA,35154,1360,2422,False,0.15819,-0.11274,False,False,0.00096,-0.12988,-0.03612,0.02457,0.09937,0.15819
REAL DATA,35155,1785,2422,False,-0.06668,0.24436,False,False,0.05365,0.37597,0.09937,0.42061,0.21593,0.09937
REAL DATA,35156,5550,2422,False,0.1872,0.31398,False,False,0.04768,0.07257,-0.14356,0.12891,0.06961,-0.02088
REAL DATA,35157,5516,2422,False,0.09937,0.00946,False,False,0.18049,-0.04726,0.03963,-0.17444,-0.05138,0.03963
REAL DATA,35158,3062,2422,False,-0.03612,-0.2,False,False,-0.09464,-0.1579,0.06961,-0.05138,-0.12814,-0.17444
REAL DATA,35159,741,2422,False,0.00946,-0.14356,False,False,0.02737,-0.03165,0.00946,-0.14356,-0.2,-0.09736
REAL DATA,35160,3037,2422,False,0.27246,0.24436,False,False,0.13017,0.21547,-0.00569,-0.14356,0.12891,0.02457
REAL DATA,35161,1462,2422,False,0.30023,0.39454,False,False,0.27741,0.35711,0.11417,0.27246,0.42061,0.11417
REAL DATA,35162,4620,2422,False,0.31398,0.02457,False,False,0.22872,-0.04003,0.17273,0.15819,-0.03612,-0.09736
REAL DATA,35163,3590,2422,False,-0.06668,-0.12814,False,False,-0.10205,0.03117,-0.06668,-0.11274,-0.08201,0.27246
REAL DATA,35164,2425,2424,True,0.88579,0.79749,True,False,0.78284,0.82667,0.88579,0.78055,0.8371,0.52053
REAL DATA,35165,2426,2424,True,0.74484,0.7261,False,False,0.73821,0.77652,0.80573,0.6347,0.68687,0.40763
REAL DATA,35166,2427,2424,True,0.65598,0.82173,False,True,0.65585,0.83623,0.75399,0.77185,0.6454,0.81381
REAL DATA,35167,2428,2424,True,0.61288,0.57919,False,False,0.62112,0.66898,0.75399,0.71651,0.57919,0.60178
REAL DATA,35168,2429,2424,True,0.77185,0.77185,False,False,0.7081,0.77282,0.78909,0.81381,0.69689,0.57919
REAL DATA,35169,2430,2424,True,0.5677,0.57919,False,False,0.57887,0.64432,0.763,0.42061,0.4839,0.5325
REAL DATA,35170,2431,2424,True,0.71651,0.75399,False,False,0.66263,0.77114,0.79749,0.61288,0.68687,0.54436
REAL DATA,35171,2432,2424,True,0.54436,0.75399,False,False,0.56777,0.73481,0.70677,0.49622,0.62385,0.28639
REAL DATA,35172,2433,2424,True,0.4839,0.7261,False,False,0.57762,0.68215,0.77185,0.5677,0.36808,0.5325
REAL DATA,35173,4609,2424,False,-0.06668,0.03963,False,False,0.07493,0.03435,0.21593,-0.14356,-0.12814,-0.17444
REAL DATA,35174,4942,2424,False,0.15819,-0.09736,False,False,0.0621,-0.16781,0.12891,0.11417,0.02457,-0.00569
REAL DATA,35175,1884,2424,False,-0.2,-0.2,False,False,-0.31789,-0.23892,-0.17444,-0.2,-0.2,0.00946
REAL DATA,35176,201,2424,False,0.03963,0.05464,False,False,-0.00745,0.03009,0.15819,0.14358,-0.11274,0.09937
REAL DATA,35177,5821,2424,False,-0.2,0.06961,False,False,-0.14478,-0.06715,-0.14356,0.17273,-0.2,0.25845
REAL DATA,35178,3136,2424,False,0.34122,0.36808,False,False,0.22941,0.33631,0.09937,0.62385,0.08452,0.14358
REAL DATA,35179,3207,2424,False,0.43348,0.42061,False,False,0.3016,0.37418,0.43348,0.39454,0.47146,0.34122
REAL DATA,35180,5969,2424,False,0.24436,0.08452,False,False,0.24923,0.21334,-0.02088,0.21593,0.09937,0.39454
REAL DATA,35181,1969,2424,False,0.09937,0.2016,False,False,0.26584,0.28924,-0.00569,-0.17444,0.05464,0.25845
REAL DATA,35182,3229,2424,False,0.02457,-0.02088,False,False,0.13435,0.11254,-0.05138,0.02457,-0.14356,-0.2
REAL DATA,35183,4756,2424,False,-0.00569,-0.2,False,False,0.05623,-0.02559,0.09937,-0.159,0.06961,0.09937
REAL DATA,35184,1030,2424,False,0.11417,0.06961,False,False,0.08931,0.12617,0.12891,0.09937,0.05464,0.17273
REAL DATA,35185,4367,2424,False,0.21593,0.17273,False,False,0.03656,-0.02574,0.08452,0.03963,0.27246,-0.06668
REAL DATA,35186,2512,2424,False,-0.11274,-0.09736,False,False,-0.19456,-0.31263,-0.03612,0.02457,-0.09736,-0.2
REAL DATA,35187,2308,2424,False,-0.2,-0.14356,False,False,-0.07172,-0.01318,-0.2,-0.1899,-0.2,-0.11274
REAL DATA,35188,2781,2424,False,0.06961,-0.2,False,False,0.14582,-0.21297,0.09937,0.2016,0.05464,0.14358
REAL DATA,35189,1151,2424,False,-0.06668,-0.2,False,False,-0.14664,-0.13814,-0.1899,-0.09736,-0.17444,0.14358
REAL DATA,35190,1809,2424,False,-0.12814,-0.2,False,False,-0.14459,-0.21648,0.08452,0.17273,0.09937,-0.2
REAL DATA,35191,4938,2424,False,0.28639,0.25845,False,False,0.29764,0.00145,0.05464,0.24436,0.17273,-0.03612
REAL DATA,35192,3162,2424,False,0.11417,-0.05138,False,False,0.08743,0.07793,0.15819,0.2016,-0.03612,0.02457
REAL DATA,35193,3466,2424,False,0.2016,0.05464,False,False,0.1509,0.12109,-0.00569,-0.00569,0.15819,0.2016
REAL DATA,35194,6013,2424,False,-0.2,-0.159,False,False,0.00039,-0.162,0.24436,0.08452,-0.11274,0.03963
REAL DATA,35195,2571,2424,False,-0.03612,0.08452,False,False,0.12407,0.12438,-0.09736,0.11417,-0.03612,0.08452
REAL DATA,35196,1425,2424,False,-0.2,-0.12814,False,False,-0.277,-0.14227,-0.1899,0.11417,-0.2,-0.12814
REAL DATA,35197,455,2424,False,0.31398,0.21593,False,False,0.29314,0.17071,0.27246,0.28639,0.24436,0.12891
REAL DATA,35198,3593,2424,False,-0.17444,0.00946,False,False,-0.02777,0.0107,-0.11274,-0.02088,-0.17444,-0.12814
REAL DATA,35199,38,2424,False,0.45891,0.31398,False,False,0.43188,0.27274,0.36808,0.30023,0.49622,0.28639
REAL DATA,35200,5452,2424,False,-0.05138,0.11417,False,False,0.02803,0.07464,0.1872,0.2016,0.12891,0.00946
REAL DATA,35201,3372,2424,False,0.21593,0.03963,False,False,0.06974,0.06143,0.21593,0.12891,0.12891,0.31398
REAL DATA,35202,5868,2424,False,-0.14356,-0.17444,False,False,-0.02939,0.02487,-0.02088,-0.159,-0.02088,0.12891
REAL DATA,35203,1514,2424,False,-0.05138,-0.06668,False,False,0.10909,0.07799,0.30023,-0.02088,0.03963,0.47146
REAL DATA,35204,2195,2424,False,-0.159,0.02457,False,False,0.07695,0.04265,-0.2,0.03963,-0.159,0.15819
REAL DATA,35205,5122,2424,False,-0.159,0.00946,False,False,-0.15299,-0.04722,-0.08201,0.06961,-0.14356,0.27246
REAL DATA,35206,2136,2424,False,0.08452,0.34122,False,False,0.12352,0.2228,0.02457,-0.1899,0.00946,0.24436
REAL DATA,35207,6029,2424,False,0.25845,-0.09736,False,False,0.2035,-0.01803,0.2016,-0.05138,0.15819,-0.06668
REAL DATA,35208,5558,2424,False,0.24436,-0.05138,False,False,0.18853,-0.05786,0.06961,0.25845,0.15819,0.02457
REAL DATA,35209,1744,2424,False,0.06961,0.1872,False,False,0.06546,0.07595,0.28639,0.30023,0.21593,0.09937
REAL DATA,35210,967,2424,False,-0.2,0.14358,False,False,-0.18405,0.01746,-0.159,-0.2,-0.2,0.25845
REAL DATA,35211,5120,2424,False,-0.2,-0.05138,False,False,-0.20313,-0.09161,-0.03612,-0.11274,-0.2,0.03963
REAL DATA,35212,2552,2424,False,0.11417,0.03963,False,False,0.0599,-0.0878,0.17273,0.00946,0.14358,0.15819
REAL DATA,35213,3100,2424,False,0.00946,-0.1899,False,False,0.07753,-0.0771,0.08452,0.1872,-0.06668,-0.00569
REAL DATA,35214,4993,2424,False,-0.09736,-0.1899,False,False,-0.07337,-0.20113,0.00946,-0.08201,-0.02088,-0.06668
REAL DATA,35215,4353,2424,False,0.17273,0.2016,False,False,0.07444,0.19055,-0.1899,0.06961,0.05464,-0.03612
REAL DATA,35216,4316,2424,False,-0.12814,-0.1899,False,False,-0.13043,-0.30638,-0.12814,-0.2,-0.2,0.36808
REAL DATA,35217,118,2424,False,0.21593,-0.00569,False,False,0.07641,-0.02263,0.03963,0.31398,-0.06668,0.14358
REAL DATA,35218,3058,2424,False,0.02457,-0.09736,False,False,0.04456,-0.02085,0.1872,-0.17444,0.09937,0.24436
REAL DATA,35219,5837,2424,False,0.05464,0.05464,False,False,0.08565,-0.00129,-0.02088,0.09937,0.05464,0.08452
REAL DATA,35220,4743,2424,False,-0.11274,-0.09736,False,False,-0.08761,0.02593,-0.02088,-0.09736,-0.159,0.17273
REAL DATA,35221,3104,2424,False,0.09937,0.32765,False,False,-0.02199,0.12772,0.12891,0.14358,0.14358,0.05464
REAL DATA,35222,3987,2424,False,-0.00569,0.23018,False,False,0.07555,0.13826,0.1872,0.14358,0.06961,-0.02088
REAL DATA,35223,2435,2434,True,0.60178,0.61288,False,False,0.54223,0.60323,0.5677,0.62385,0.50843,0.38136
REAL DATA,35224,2436,2434,True,0.2016,0.43348,False,False,0.22888,0.42888,0.25845,0.08452,0.24436,0.31398
REAL DATA,35225,4304,2434,False,-0.06668,0.11417,False,False,-0.02023,0.01994,0.02457,-0.00569,-0.2,0.39454
REAL DATA,35226,2138,2434,False,0.00946,-0.1899,False,False,0.03918,0.00808,0.11417,0.2016,-0.09736,0.15819
REAL DATA,35227,330,2434,False,0.30023,0.39454,False,False,0.29923,0.32302,0.27246,0.34122,0.27246,0.30023
REAL DATA,35228,3993,2434,False,-0.17444,0.14358,False,False,-0.14034,-0.00868,0.02457,0.08452,-0.11274,0.24436
REAL DATA,35229,3034,2434,False,0.14358,-0.1899,False,False,0.00194,0.03162,0.25845,0.11417,0.1872,0.40763
REAL DATA,35230,597,2434,False,0.17273,0.28639,False,False,0.09473,0.25231,0.14358,0.38136,0.12891,0.31398
REAL DATA,35231,4792,2434,False,0.08452,0.1872,False,False,0.03967,0.16776,0.21593,0.11417,0.23018,0.05464
REAL DATA,35232,2306,2434,False,0.23018,0.14358,False,False,0.21027,0.12409,-0.06668,0.08452,0.12891,0.24436
REAL DATA,35233,5060,2434,False,0.40763,0.2016,False,False,0.36294,0.11555,0.23018,0.09937,0.2016,0.23018
REAL DATA,35234,4337,2434,False,-0.2,0.00946,False,False,-0.12531,-0.00343,-0.17444,-0.14356,-0.2,0.17273
REAL DATA,35235,625,2434,False,0.00946,0.00946,False,False,0.10925,0.02291,0.02457,0.05464,-0.2,0.21593
REAL DATA,35236,4548,2434,False,-0.2,-0.00569,False,False,-0.17332,-0.02821,0.30023,-0.02088,-0.159,0.24436
REAL DATA,35237,405,2434,False,0.02457,-0.2,False,False,-0.07205,-0.19605,0.06961,-0.159,-0.14356,0.09937
REAL DATA,35238,1255,2434,False,0.27246,0.00946,False,False,0.28826,0.03795,0.25845,0.17273,0.4839,0.32765
REAL DATA,35239,5213,2434,False,0.00946,0.30023,False,False,0.15227,0.29726,0.15819,-0.09736,0.09937,0.09937
REAL DATA,35240,6000,2434,False,0.03963,-0.159,False,False,0.01417,-0.08505,-0.2,-0.2,-0.06668,0.05464
REAL DATA,35241,5972,2434,False,-0.2,-0.159,False,False,-0.22581,-0.12421,0.03963,0.06961,-0.2,-0.2
REAL DATA,35242,97,2434,False,0.27246,0.2016,False,False,0.29947,0.22472,0.21593,-0.02088,0.14358,-0.03612
REAL DATA,35243,5145,2434,False,0.11417,0.30023,False,False,0.24696,0.20708,0.28639,0.15819,0.43348,0.05464
REAL DATA,35244,5184,2434,False,0.00946,-0.1899,False,False,0.0332,0.08252,-0.09736,-0.11274,0.02457,-0.1899
REAL DATA,35245,2673,2434,False,0.54436,0.35469,False,False,0.51791,0.41201,0.49622,0.52053,0.39454,0.39454
REAL DATA,35246,2223,2434,False,-0.06668,-0.1899,False,False,-0.10236,-0.07632,-0.17444,-0.2,-0.02088,0.05464
REAL DATA,35247,5453,2434,False,-0.00569,0.15819,False,False,0.02773,0.24239,-0.03612,0.11417,-0.02088,0.02457
REAL DATA,35248,488,2434,False,0.38136,-0.05138,False,False,0.31564,0.16901,0.06961,0.17273,0.25845,0.36808
REAL DATA,35249,5551,2434,False,-0.09736,0.09937,False,False,-0.07172,0.10447,-0.12814,-0.17444,0.00946,-0.00569
REAL DATA,35250,5632,2434,False,0.00946,0.00946,False,False,-0.03823,-0.08647,0.11417,-0.09736,0.03963,0.05464
REAL DATA,35251,463,2434,False,0.12891,0.34122,False,False,-0.0107,0.098,0.23018,0.36808,-0.00569,0.11417
REAL DATA,35252,4863,2434,False,-0.08201,0.42061,False,False,0.06152,0.41714,-0.02088,-0.06668,0.12891,-0.2
REAL DATA,35253,17,2434,False,0.02457,0.08452,False,False,0.1269,0.11677,0.14358,0.11417,0.08452,0.38136
REAL DATA,35254,2358,2434,False,0.35469,0.06961,False,False,0.3147,0.17033,0.11417,-0.00569,0.23018,-0.2
REAL DATA,35255,2460,2434,False,0.14358,0.24436,False,False,0.23699,0.20188,0.23018,0.08452,0.32765,0.08452
REAL DATA,35256,2490,2434,False,-0.159,-0.11274,False,False,0.08485,-0.05222,0.06961,0.00946,-0.02088,0.00946
REAL DATA,35257,699,2434,False,-0.06668,0.2016,False,False,0.17337,0.33704,0.08452,0.1872,0.06961,0.43348
REAL DATA,35258,610,2434,False,0.28639,0.4839,False,False,0.37313,0.44143,0.36808,0.47146,0.23018,0.12891
REAL DATA,35259,4123,2434,False,-0.159,-0.2,False,False,0.00499,-0.09772,0.24436,0.11417,-0.2,-0.11274
REAL DATA,35260,783,2434,False,0.02457,-0.2,False,False,-0.01252,-0.1944,-0.2,-0.1899,-0.2,-0.159
REAL DATA,35261,4662,2434,False,-0.14356,-0.11274,False,False,-0.03924,-0.14521,-0.14356,0.03963,-0.2,0.05464
REAL DATA,35262,3379,2434,False,0.2016,0.09937,False,False,-0.01385,0.03098,0.09937,0.12891,0.2016,0.05464
REAL DATA,35263,128,2434,False,0.08452,0.17273,False,False,0.13037,0.20555,0.23018,0.27246,-0.11274,-0.2
REAL DATA,35264,5465,2434,False,0.00946,-0.1899,False,False,0.14969,-0.09037,0.14358,0.27246,-0.11274,0.23018
REAL DATA,35265,2311,2434,False,0.39454,0.12891,False,False,0.4232,0.21314,0.25845,0.2016,0.34122,0.38136
REAL DATA,35266,3449,2434,False,-0.05138,0.03963,False,False,-0.05065,0.01646,-0.2,-0.09736,-0.05138,0.43348
REAL DATA,35267,5274,2434,False,-0.2,-0.2,False,False,-0.18367,-0.23531,-0.2,-0.09736,-0.2,0.02457
REAL DATA,35268,1799,2434,False,0.21593,-0.14356,False,False,0.13279,-0.08251,-0.06668,-0.00569,-0.159,0.12891
REAL DATA,35269,2153,2434,False,0.32765,0.30023,False,False,0.33767,0.28724,0.31398,0.08452,0.15819,0.03963
REAL DATA,35270,2085,2434,False,-0.2,-0.2,False,False,-0.19217,-0.11343,0.08452,0.23018,-0.11274,0.05464
REAL DATA,35271,1702,2434,False,0.21593,0.11417,False,False,0.26096,0.16011,0.08452,0.15819,0.09937,0.23018
REAL DATA,35272,3253,2434,False,0.30023,0.00946,False,False,0.12371,0.03998,0.03963,0.14358,-0.00569,0.08452
REAL DATA,35273,4948,2434,False,0.31398,0.28639,False,False,0.15977,0.1928,0.1872,0.23018,-0.00569,-0.05138
REAL DATA,35274,6042,2434,False,0.34122,0.21593,False,False,0.40099,0.23912,0.34122,0.2016,0.14358,0.12891
REAL DATA,35275,2438,2437,True,0.81381,0.78909,True,False,0.75793,0.79633,0.79749,0.69689,0.73554,0.40763
REAL DATA,35276,2439,2437,True,0.61288,0.75399,False,False,0.62581,0.77096,0.73554,0.55609,0.69689,0.43348
REAL DATA,35277,2440,2437,True,0.74484,0.8371,False,True,0.77235,0.84991,0.7261,0.59055,0.6454,0.47146
REAL DATA,35278,2441,2437,True,0.66641,0.67671,False,False,0.61862,0.7237,0.763,0.68687,0.60178,0.60178
REAL DATA,35279,2442,2437,True,0.763,0.75399,False,False,0.66537,0.72128,0.78055,0.65598,0.70677,0.14358
REAL DATA,35280,4456,2437,False,-0.03612,-0.02088,False,False,-0.13273,-0.2035,-0.08201,-0.03612,0.00946,-0.17444
REAL DATA,35281,4836,2437,False,0.21593,0.02457,False,False,0.18905,0.17857,0.5325,0.35469,0.1872,0.11417
REAL DATA,35282,4623,2437,False,0.12891,-0.14356,False,False,0.17066,-0.11992,0.15819,0.15819,0.2016,0.12891
REAL DATA,35283,5902,2437,False,0.02457,-0.2,False,False,-0.15221,-0.30909,-0.09736,-0.08201,-0.06668,0.31398
REAL DATA,35284,470,2437,False,0.12891,0.14358,False,False,0.11197,0.0291,-0.2,0.03963,0.21593,-0.14356
REAL DATA,35285,2123,2437,False,-0.08201,-0.2,False,False,-0.00545,-0.31707,0.00946,-0.14356,-0.2,0.21593
REAL DATA,35286,5930,2437,False,-0.09736,-0.11274,False,False,-0.03618,-0.07994,-0.08201,0.14358,-0.17444,0.02457
REAL DATA,35287,5236,2437,False,0.12891,0.23018,False,False,0.05413,0.28321,0.32765,0.21593,-0.14356,0.14358
REAL DATA,35288,2185,2437,False,0.15819,0.27246,False,False,0.27668,0.42045,0.08452,-0.11274,0.03963,0.06961
REAL DATA,35289,5616,2437,False,0.25845,0.08452,False,False,0.06433,0.05091,0.24436,0.28639,0.17273,-0.17444
REAL DATA,35290,3,2437,False,0.08452,0.35469,False,False,-0.05778,0.15044,-0.08201,0.00946,0.08452,0.02457
REAL DATA,35291,4244,2437,False,0.2016,0.35469,False,False,0.15768,0.32889,0.09937,0.39454,0.24436,0.05464
REAL DATA,35292,4167,2437,False,0.05464,0.03963,False,False,0.0378,0.24667,0.23018,0.14358,0.05464,0.25845
REAL DATA,35293,3262,2437,False,0.06961,-0.08201,False,False,0.01945,0.09724,0.2016,0.17273,-0.14356,0.23018
REAL DATA,35294,136,2437,False,0.1872,-0.2,False,False,0.1387,0.00266,0.09937,0.11417,0.12891,0.11417
REAL DATA,35295,1933,2437,False,-0.06668,-0.05138,False,False,0.05944,0.06016,0.02457,0.15819,-0.03612,0.03963
REAL DATA,35296,1105,2437,False,-0.2,-0.2,False,False,-0.28822,-0.34597,-0.06668,0.11417,-0.2,-0.02088
REAL DATA,35297,3213,2437,False,0.11417,0.27246,False,False,0.04743,0.14081,0.09937,0.06961,0.17273,0.08452
REAL DATA,35298,1298,2437,False,0.31398,0.14358,False,False,0.03129,0.07638,0.14358,0.31398,0.09937,0.11417
REAL DATA,35299,6036,2437,False,-0.03612,-0.09736,False,False,0.02341,0.0003,0.27246,-0.11274,0.05464,0.27246
REAL DATA,35300,5035,2437,False,0.02457,-0.06668,False,False,0.06425,-0.04831,0.08452,0.06961,0.12891,-0.00569
REAL DATA,35301,5151,2437,False,0.11417,0.11417,False,False,0.22621,0.29361,0.32765,0.30023,-0.02088,0.06961
REAL DATA,35302,4122,2437,False,0.15819,0.30023,False,False,0.03074,0.06958,0.12891,0.28639,0.14358,0.32765
REAL DATA,35303,913,2437,False,0.39454,0.27246,False,False,0.2866,0.34806,0.06961,0.23018,0.24436,-0.00569
REAL DATA,35304,4731,2437,False,-0.00569,0.06961,False,False,0.04616,0.17392,0.25845,0.28639,0.08452,0.30023
REAL DATA,35305,4577,2437,False,-0.08201,0.09937,False,False,-0.22741,0.08356,0.06961,0.24436,-0.02088,0.11417
REAL DATA,35306,4075,2437,False,0.02457,0.25845,False,False,0.0819,0.16213,-0.05138,-0.2,0.09937,0.02457
REAL DATA,35307,3951,2437,False,0.25845,0.14358,False,False,0.34428,0.23362,0.44625,0.25845,0.24436,0.15819
REAL DATA,35308,1868,2437,False,0.03963,0.03963,False,False,0.13694,0.12,0.02457,0.06961,-0.00569,0.02457
REAL DATA,35309,1881,2437,False,0.17273,0.05464,False,False,0.00528,0.03186,0.05464,0.2016,-0.05138,0.05464
REAL DATA,35310,3143,2437,False,-0.06668,-0.08201,False,False,-0.25433,-0.14076,-0.09736,0.14358,-0.14356,0.05464
REAL DATA,35311,5606,2437,False,0.02457,0.03963,False,False,0.1743,0.2339,0.14358,0.03963,0.11417,0.00946
REAL DATA,35312,1277,2437,False,-0.14356,0.02457,False,False,-0.18948,-0.04893,-0.1899,-0.08201,-0.2,-0.1899
REAL DATA,35313,560,2437,False,0.05464,0.09937,False,False,-6e-05,-0.1218,-0.2,-0.00569,0.11417,0.02457
REAL DATA,35314,2454,2437,False,0.02457,-0.03612,False,False,0.03786,0.01224,-0.00569,0.12891,0.08452,0.36808
REAL DATA,35315,3364,2437,False,0.23018,0.30023,False,False,0.41183,0.43931,0.36808,0.45891,0.00946,0.11417
REAL DATA,35316,746,2437,False,0.30023,0.1872,False,False,0.29241,0.27037,0.25845,0.35469,0.2016,-0.2
REAL DATA,35317,1441,2437,False,0.08452,-0.1899,False,False,0.02235,-0.19959,0.03963,0.06961,0.00946,0.05464
REAL DATA,35318,2049,2437,False,-0.11274,-0.159,False,False,-0.01418,-0.09162,-0.05138,0.08452,-0.03612,0.11417
REAL DATA,35319,2501,2437,False,0.12891,-0.02088,False,False,0.15214,0.07435,0.14358,0.06961,-0.03612,-0.12814
REAL DATA,35320,2888,2437,False,0.36808,0.34122,False,False,0.36873,0.42853,0.31398,0.42061,0.32765,0.34122
REAL DATA,35321,477,2437,False,0.03963,0.27246,False,False,0.1458,0.08387,0.21593,0.36808,0.12891,-0.14356
REAL DATA,35322,1027,2437,False,0.03963,-0.09736,False,False,-0.02769,-0.04396,0.02457,0.08452,0.02457,0.24436
REAL DATA,35323,4173,2437,False,0.25845,0.32765,False,False,0.30177,0.22121,0.17273,0.34122,0.23018,0.21593
REAL DATA,35324,4612,2437,False,0.21593,0.11417,False,False,0.31753,0.28629,0.30023,0.34122,0.27246,0.21593
REAL DATA,35325,2898,2437,False,-0.02088,0.03963,False,False,0.08803,0.1221,0.03963,-0.06668,-0.14356,-0.2
REAL DATA,35326,5301,2437,False,0.08452,0.1872,False,False,0.25131,0.09246,0.14358,0.14358,0.03963,0.09937
REAL DATA,35327,4409,2437,False,0.05464,-0.06668,False,False,-0.00069,-0.02157,0.09937,0.24436,-0.03612,0.14358
REAL DATA,35328,2098,2437,False,0.02457,0.11417,False,False,-0.03,0.13596,-0.08201,0.12891,0.02457,-0.03612
REAL DATA,35329,2271,2437,False,0.12891,-0.2,False,False,0.09035,-0.1963,0.15819,-0.1899,0.08452,-0.159
REAL DATA,35330,2444,2443,True,0.69689,0.78909,False,False,0.73395,0.75795,0.77185,0.6347,0.70677,0.42061
REAL DATA,35331,2445,2443,True,0.54436,0.59055,False,False,0.65927,0.6882,0.65598,0.6347,0.57919,0.45891
REAL DATA,35332,4180,2443,False,0.32765,0.35469,False,False,0.19071,0.2477,0.32765,0.31398,0.23018,0.24436
REAL DATA,35333,162,2443,False,-0.03612,0.03963,False,False,0.02937,0.11315,0.03963,0.09937,0.1872,0.08452
REAL DATA,35334,3362,2443,False,-0.00569,0.09937,False,False,0.04695,0.04671,0.27246,0.23018,0.00946,0.32765
REAL DATA,35335,1504,2443,False,-0.02088,0.40763,False,False,0.1088,0.22664,0.09937,0.14358,0.12891,0.24436
REAL DATA,35336,1407,2443,False,-0.05138,0.08452,False,False,0.18302,0.07625,0.17273,0.00946,0.11417,-0.17444
REAL DATA,35337,6082,2443,False,-0.2,-0.2,False,False,-0.13575,-0.18831,-0.11274,-0.02088,-0.2,0.08452
REAL DATA,35338,4785,2443,False,-0.14356,0.05464,False,False,0.02373,-0.01861,0.23018,0.05464,-0.159,-0.17444
REAL DATA,35339,3774,2443,False,-0.06668,0.17273,False,False,-0.19142,0.18716,-0.05138,0.00946,0.08452,0.09937
REAL DATA,35340,3988,2443,False,-0.06668,0.02457,False,False,0.05584,0.18047,-0.05138,-0.09736,-0.03612,0.05464
REAL DATA,35341,1732,2443,False,-0.17444,-0.2,False,False,-0.10294,-0.24532,0.14358,0.02457,-0.08201,-0.03612
REAL DATA,35342,3167,2443,False,-0.2,-0.2,False,False,-0.33915,-0.38793,-0.2,-0.17444,-0.2,-0.08201
REAL DATA,35343,1300,2443,False,0.02457,-0.02088,False,False,0.19578,0.01614,0.05464,-0.159,-0.02088,-0.2
REAL DATA,35344,3779,2443,False,0.15819,0.17273,False,False,0.29428,0.22246,0.34122,0.11417,0.11417,0.15819
REAL DATA,35345,3137,2443,False,-0.06668,-0.2,False,False,-0.09592,-0.088,-0.2,-0.2,-0.2,-0.2
REAL DATA,35346,4861,2443,False,-0.09736,-0.11274,False,False,-0.01402,0.02054,-0.02088,-0.03612,-0.2,-0.12814
REAL DATA,35347,788,2443,False,0.21593,0.32765,False,False,0.085,0.22676,-0.05138,0.12891,0.21593,0.09937
REAL DATA,35348,3865,2443,False,-0.11274,0.2016,False,False,0.07068,0.20427,-0.17444,-0.159,-0.1899,-0.17444
REAL DATA,35349,5859,2443,False,-0.2,-0.159,False,False,-0.11642,-0.08583,-0.12814,-0.05138,-0.2,-0.12814
REAL DATA,35350,3300,2443,False,0.02457,-0.03612,False,False,0.05452,0.07366,0.11417,0.08452,-0.06668,0.12891
REAL DATA,35351,4768,2443,False,-0.159,-0.159,False,False,-0.05536,-0.10778,-0.11274,-0.05138,-0.06668,-0.09736
REAL DATA,35352,5919,2443,False,0.12891,0.2016,False,False,0.13077,0.19245,0.27246,0.1872,0.17273,-0.05138
REAL DATA,35353,3921,2443,False,0.06961,0.02457,False,False,0.03295,0.02424,0.06961,0.28639,0.02457,0.1872
REAL DATA,35354,1383,2443,False,0.27246,0.36808,False,False,0.2914,0.24784,0.42061,0.49622,0.38136,0.32765
REAL DATA,35355,453,2443,False,0.36808,0.36808,False,False,0.26283,0.28071,0.24436,0.27246,0.39454,0.35469
REAL DATA,35356,3687,2443,False,0.03963,0.11417,False,False,0.05108,0.03529,0.1872,0.03963,-0.00569,-0.2
REAL DATA,35357,5740,2443,False,-0.02088,-0.00569,False,False,0.15566,0.03586,0.43348,0.28639,0.02457,-0.05138
REAL DATA,35358,4351,2443,False,-0.2,-0.2,False,False,-0.16346,-0.33505,-0.08201,-0.2,-0.14356,0.15819
